Date,Sumber,ID,Nilai,Keterangan
2023-01-27 9:11:00,shopee,,-6768,Penyesuaian Saldo karena Biaya Komisi Jaringan Influencer shopee | {id} | 259226569202301
2023-01-12 20:12:19,tokped,INV/20230103/MPL/2948566751,-6885,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230103/MPL/2948566751
2023-01-11 16:14:07,tokped,INV/20221231/MPL/2941121666,-7500,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20221231/MPL/2941121666
2023-01-11 16:14:07,tokped,INV/20221231/MPL/2941121666,-9000,Pemotongan Biaya Layanan Power Merchant Pro - INV/20221231/MPL/2941121666
2023-01-05 15:57:29,tokped,INV/20221230/MPL/2939094615,-9000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20221230/MPL/2939094615
2023-01-29 21:56:27,tokped,INV/20230103/MPL/2948144687,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20230103/MPL/2948144687
2023-01-29 18:55:55,tokped,INV/20230116/MPL/2980116039,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20230116/MPL/2980116039
2023-01-28 16:00:12,tokped,INV/20230114/MPL/2975779882,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20230114/MPL/2975779882
2023-01-23 19:11:25,tokped,INV/20221226/MPL/2928389232,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20221226/MPL/2928389232
2023-01-02 9:45:19,tokped,INV/20221224/MPL/2924244399,-10000,Pemotongan Biaya Layanan Bebas Ongkir Power Merchant Pro - INV/20221224/MPL/2924244399
2023-01-05 15:57:29,tokped,INV/20221230/MPL/2939094615,-10800,Pemotongan Biaya Layanan Power Merchant Pro - INV/20221230/MPL/2939094615
2023-01-02 9:45:19,tokped,INV/20221224/MPL/2924244399,-13500,Pemotongan Biaya Layanan Power Merchant Pro - INV/20221224/MPL/2924244399
2023-01-23 15:45:58,tokped,INV/20230114/MPL/2975336469,-18360,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230114/MPL/2975336469
2023-01-29 18:55:55,tokped,INV/20230116/MPL/2980116039,-20070,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230116/MPL/2980116039
2023-01-23 19:11:25,tokped,INV/20221226/MPL/2928389232,-22500,Pemotongan Biaya Layanan Power Merchant Pro - INV/20221226/MPL/2928389232
2023-01-28 8:06:39,tokped,INV/20230125/MPL/2998520615,-38250,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230125/MPL/2998520615
2023-01-29 21:56:27,tokped,INV/20230103/MPL/2948144687,-40500,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230103/MPL/2948144687
2023-01-28 16:00:12,tokped,INV/20230114/MPL/2975779882,-49725,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230114/MPL/2975779882
2023-01-23 19:11:16,tokped,INV/20230117/MPL/2983279798,-72000,Pemotongan Biaya Layanan Power Merchant Pro - INV/20230117/MPL/2983279798
2023-01-16 16:24:00,shopee,,-100000,Isi Ulang Saldo Iklan/Koin Penjual
2023-01-01 2:51:00,shopee,,-100000,Isi Ulang Saldo Iklan/Koin Penjual
2023-01-24 22:43:48,tokped,,-300000,Penggunaan Saldo Tokopedia untuk pembelian dari Tokopedia Ads. [ID Transaksi: 3630469150]
2023-01-07 14:23:03,tokped,,-300000,Penggunaan Saldo Tokopedia untuk pembelian dari Tokopedia Ads. [ID Transaksi: 3590407018]
